order_id,customer_id,order_time,payment_method,discount_pct,subtotal_usd,total_usd,country,device,source,order_month,order_year
14734,6020,2024-04-04 18:23:10,card,15,144.15,122.53,GB,mobile,organic,2024-04,2024
14735,19543,2024-08-12 10:59:40,paypal,15,300.3,255.25,PL,desktop,paid,2024-08,2024
14736,15130,2020-02-28 08:17:37,card,0,326.44,326.44,US,mobile,organic,2020-02,2020
14737,5495,2020-02-29 01:02:42,card,10,76.71,69.04,SE,mobile,direct,2020-02,2020
14738,5447,2025-07-11 03:11:15,paypal,5,78.89,74.95,US,desktop,referral,2025-07,2025
14739,15873,2021-05-24 11:03:07,wallet,15,128.6,109.31,AU,mobile,organic,2021-05,2021
14740,18049,2020-06-01 04:48:54,card,0,5.4,5.4,IN,mobile,direct,2020-06,2020
14741,18179,2024-04-26 18:28:36,paypal,0,207.65,207.65,US,mobile,direct,2024-04,2024
14742,9204,2023-06-15 00:15:48,card,0,44.66,44.66,GB,mobile,direct,2023-06,2023
14743,15005,2022-11-28 23:20:11,card,20,222.57,178.06,GB,desktop,direct,2022-11,2022
14744,17916,2020-02-05 08:18:28,card,0,44.73,44.73,NL,desktop,email,2020-02,2020
14745,9451,2024-04-23 05:51:18,paypal,0,5.4,5.4,AE,mobile,social,2024-04,2024
14746,18954,2021-12-15 21:25:34,card,0,124.96,124.96,US,mobile,direct,2021-12,2021
14747,8663,2021-02-19 03:30:15,card,5,8.3,7.89,BR,desktop,direct,2021-02,2021
14748,14716,2024-06-02 19:44:24,cod,5,173.62,164.94,AU,desktop,organic,2024-06,2024
14749,2207,2024-08-05 04:19:41,card,0,349.49,349.49,CA,mobile,paid,2024-08,2024
14750,6319,2020-06-05 21:39:09,wallet,5,4.96,4.71,IN,mobile,direct,2020-06,2020
14751,7327,2023-03-08 11:55:27,card,0,70.81,70.81,ES,desktop,direct,2023-03,2023
14752,14051,2020-07-29 06:07:46,card,0,8.68,8.68,AE,desktop,organic,2020-07,2020
14753,19422,2024-11-07 03:51:23,paypal,0,30.27,30.27,GB,mobile,paid,2024-11,2024
14754,15922,2025-07-13 07:10:34,card,10,166.59,149.93,BR,mobile,direct,2025-07,2025
14755,728,2022-03-22 10:17:39,card,15,321.1,272.94,BR,mobile,direct,2022-03,2022
14756,15523,2021-06-08 00:09:20,paypal,15,107.24,91.15,ES,mobile,direct,2021-06,2021
14757,11585,2024-01-24 01:39:36,card,15,192.42,163.56,US,desktop,organic,2024-01,2024
14758,8240,2023-07-25 21:37:34,paypal,0,906.02,906.02,MX,mobile,direct,2023-07,2023
14759,5308,2023-09-10 15:00:13,card,5,279.83,265.84,US,mobile,direct,2023-09,2023
14760,16475,2025-03-30 11:11:44,card,20,80.85,64.68,NL,desktop,organic,2025-03,2025
14761,13161,2022-12-30 12:31:57,paypal,0,60.68,60.68,FR,mobile,direct,2022-12,2022
14762,9001,2022-03-14 05:01:03,card,0,78.14,78.14,NL,desktop,paid,2022-03,2022
14763,1738,2020-07-31 04:54:34,card,0,162.55,162.55,AE,mobile,organic,2020-07,2020
14764,10604,2025-02-11 13:05:38,card,0,345.5,345.5,ES,desktop,organic,2025-02,2025
14765,7552,2021-10-23 19:50:11,card,20,422.37,337.9,MX,tablet,organic,2021-10,2021
14766,2462,2020-04-30 13:45:23,card,0,85.62,85.62,US,desktop,organic,2020-04,2020
14767,6943,2023-04-07 07:58:12,wallet,0,132.3,132.3,DE,mobile,referral,2023-04,2023
14768,17566,2021-03-01 02:22:53,card,20,59.54,47.63,FR,desktop,email,2021-03,2021
14769,4490,2020-08-30 00:24:49,card,10,45.31,40.78,GB,mobile,direct,2020-08,2020
14770,7972,2025-03-19 01:56:51,card,0,178.81,178.81,IN,mobile,direct,2025-03,2025
14771,6489,2025-01-23 17:45:56,card,0,122.36,122.36,AE,mobile,organic,2025-01,2025
14772,6382,2024-10-05 06:32:08,cod,5,25.48,24.21,AU,mobile,organic,2024-10,2024
14773,16394,2022-01-09 19:51:06,card,0,180.81,180.81,BR,desktop,social,2022-01,2022
14774,4933,2025-02-18 16:55:37,card,20,248.74,198.99,IN,mobile,direct,2025-02,2025
14775,2702,2020-04-04 14:10:10,card,15,59.78,50.81,DE,mobile,organic,2020-04,2020
14776,15057,2021-06-17 09:05:48,card,0,219.49,219.49,GB,desktop,direct,2021-06,2021
14777,2718,2023-05-17 02:13:07,card,0,102.34,102.34,DE,desktop,organic,2023-05,2023
14778,13124,2025-04-18 15:03:45,card,0,927.4,927.4,FR,mobile,email,2025-04,2025
14779,17877,2021-06-17 02:06:24,card,0,96.48,96.48,US,mobile,organic,2021-06,2021
14780,5819,2020-04-05 14:10:30,card,10,39.06,35.15,BR,mobile,organic,2020-04,2020
14781,4682,2020-08-30 12:08:35,paypal,20,144.25,115.4,DE,desktop,paid,2020-08,2020
14782,5469,2021-01-09 02:07:40,paypal,5,179.11,170.15,SG,desktop,social,2021-01,2021
14783,16012,2022-05-03 11:01:00,wallet,0,11.74,11.74,BR,mobile,direct,2022-05,2022
14784,1651,2025-08-08 00:48:36,card,10,25.79,23.21,ZA,mobile,direct,2025-08,2025
14785,13678,2022-03-17 21:21:24,card,0,34.33,34.33,DE,desktop,paid,2022-03,2022
14786,11903,2024-11-28 19:28:47,card,10,318.04,286.24,US,desktop,social,2024-11,2024
14787,9917,2020-12-02 20:58:37,card,0,19.5,19.5,IN,tablet,direct,2020-12,2020
14788,17110,2025-05-12 04:46:17,wallet,0,8.79,8.79,MX,desktop,paid,2025-05,2025
14789,4802,2021-06-06 19:52:54,paypal,0,10.64,10.64,US,desktop,email,2021-06,2021
14790,8576,2025-10-07 23:33:18,card,15,18.43,15.67,DE,desktop,paid,2025-10,2025
14791,18023,2023-06-27 03:23:05,card,0,166.13,166.13,PL,mobile,organic,2023-06,2023
14792,6296,2022-02-10 22:32:48,card,0,66.54,66.54,BR,mobile,email,2022-02,2022
14793,15183,2023-11-11 10:52:53,card,20,127.56,102.05,AE,desktop,referral,2023-11,2023
14794,5388,2023-01-29 07:39:15,paypal,10,170.19,153.17,GB,desktop,social,2023-01,2023
14795,3221,2024-12-21 13:18:56,card,0,212.63,212.63,US,mobile,organic,2024-12,2024
14796,16624,2025-03-02 10:15:13,card,0,92.41,92.41,AE,mobile,organic,2025-03,2025
14797,8636,2025-09-09 04:53:57,card,15,127.66,108.51,US,desktop,paid,2025-09,2025
14798,17857,2024-07-30 13:09:52,card,20,273.1,218.48,DE,mobile,social,2024-07,2024
14799,5586,2024-07-29 21:56:27,card,10,25.79,23.21,GB,mobile,paid,2024-07,2024
14800,6484,2024-01-06 16:19:54,wallet,10,180.33,162.3,DE,desktop,social,2024-01,2024
14801,9071,2024-10-16 20:15:19,cod,15,85.14,72.37,MX,desktop,direct,2024-10,2024
14802,10871,2023-08-25 00:24:59,card,5,359.17,341.21,DE,desktop,direct,2023-08,2023
14803,2489,2021-01-14 05:26:32,card,10,125.45,112.91,DE,desktop,organic,2021-01,2021
14804,2337,2023-05-13 08:29:27,card,0,132.38,132.38,JP,mobile,social,2023-05,2023
14805,13434,2021-03-25 00:06:27,card,5,55.71,52.92,SE,desktop,email,2021-03,2021
14806,13610,2025-05-15 17:56:13,card,0,154.44,154.44,AE,desktop,direct,2025-05,2025
14807,1397,2025-06-13 13:32:44,card,0,67.82,67.82,SE,desktop,social,2025-06,2025
14808,5369,2023-08-26 19:24:38,card,15,37.34,31.74,DE,desktop,organic,2023-08,2023
14809,17415,2023-03-11 20:50:51,cod,15,181.33,154.13,GB,mobile,email,2023-03,2023
14810,3750,2025-01-06 16:54:02,card,20,70.68,56.54,BR,mobile,organic,2025-01,2025
14811,13308,2020-08-11 09:54:47,wallet,0,101.21,101.21,IN,mobile,social,2020-08,2020
14812,10156,2025-05-30 12:06:48,card,15,6.51,5.53,JP,mobile,organic,2025-05,2025
14813,15761,2024-06-23 17:18:06,card,0,10.21,10.21,US,desktop,paid,2024-06,2024
14814,19382,2021-04-10 00:47:33,paypal,0,72.65,72.65,AE,mobile,email,2021-04,2021
14815,16796,2020-05-05 18:15:40,card,0,65.59,65.59,IN,mobile,direct,2020-05,2020
14816,6253,2020-08-16 06:17:28,cod,10,60.44,54.4,ES,desktop,social,2020-08,2020
14817,5493,2023-06-09 23:03:52,paypal,0,107.45,107.45,FR,mobile,paid,2023-06,2023
14818,6114,2022-04-03 14:02:40,cod,0,18.87,18.87,SE,desktop,organic,2022-04,2022
14819,5059,2025-03-05 15:12:42,wallet,0,403.42,403.42,DE,mobile,direct,2025-03,2025
14820,18856,2024-06-24 18:41:08,wallet,0,133.02,133.02,NL,tablet,organic,2024-06,2024
14821,11745,2025-08-20 15:00:44,card,0,28.89,28.89,ZA,desktop,social,2025-08,2025
14822,15239,2022-12-17 10:50:03,card,0,74.06,74.06,US,mobile,direct,2022-12,2022
14823,9492,2022-01-31 18:58:01,card,15,5.4,4.59,NL,tablet,social,2022-01,2022
14824,13486,2025-07-24 01:59:20,paypal,15,117.24,99.65,BR,mobile,referral,2025-07,2025
14825,8323,2021-07-07 10:30:35,card,0,157.04,157.04,US,desktop,paid,2021-07,2021
14826,5831,2022-11-19 17:55:49,wallet,10,100.91,90.82,GB,desktop,organic,2022-11,2022
14827,8873,2020-12-04 19:30:48,card,0,36.68,36.68,ES,desktop,referral,2020-12,2020
14828,13898,2022-03-03 12:25:29,wallet,0,132.74,132.74,US,mobile,direct,2022-03,2022
14829,8098,2021-11-20 06:51:45,paypal,20,123.95,99.16,CA,mobile,referral,2021-11,2021
14830,2810,2021-08-24 04:31:59,wallet,0,47.24,47.24,FR,mobile,paid,2021-08,2021
14831,14540,2021-01-10 07:26:14,paypal,0,598.02,598.02,GB,mobile,direct,2021-01,2021
14832,3095,2022-07-01 02:34:46,card,20,153.02,122.42,GB,desktop,email,2022-07,2022
14833,5320,2023-07-27 18:15:59,card,10,414.47,373.02,PL,desktop,organic,2023-07,2023
14834,13343,2020-12-01 10:02:08,card,15,246.39,209.43,US,desktop,direct,2020-12,2020
14835,498,2025-10-14 11:17:46,card,5,200.87,190.83,DE,desktop,direct,2025-10,2025
14836,13619,2025-06-02 00:05:47,card,20,75.05,60.04,US,desktop,paid,2025-06,2025
14837,17059,2021-01-25 02:41:14,wallet,0,83.49,83.49,AE,desktop,direct,2021-01,2021
14838,4975,2022-10-28 14:21:48,card,0,164.44,164.44,CA,mobile,referral,2022-10,2022
14839,4867,2023-08-10 09:50:12,card,0,112.12,112.12,SE,desktop,referral,2023-08,2023
14840,11102,2024-01-21 03:37:53,cod,5,28.12,26.71,FR,mobile,paid,2024-01,2024
14841,12470,2020-04-08 01:03:52,card,20,148.64,118.91,SE,mobile,organic,2020-04,2020
14842,12561,2021-09-01 01:45:40,card,0,52.14,52.14,US,mobile,organic,2021-09,2021
14843,18370,2024-10-17 17:58:04,card,0,22.22,22.22,US,desktop,direct,2024-10,2024
14844,5255,2023-07-22 08:09:35,card,20,18.96,15.17,PL,mobile,email,2023-07,2023
14845,16090,2025-10-22 01:19:45,card,15,128.37,109.11,MX,mobile,organic,2025-10,2025
14846,17565,2022-10-10 07:43:01,cod,0,375.56,375.56,NL,desktop,organic,2022-10,2022
14847,7493,2025-04-02 04:44:41,card,20,121.23,96.98,SE,mobile,direct,2025-04,2025
14848,11822,2023-03-05 17:27:00,card,0,593.56,593.56,AE,mobile,organic,2023-03,2023
14849,666,2023-12-02 02:00:12,card,0,42.86,42.86,MX,mobile,direct,2023-12,2023
14850,18636,2020-09-13 17:22:11,card,15,50.34,42.79,US,tablet,paid,2020-09,2020
14851,15344,2022-09-20 04:18:18,wallet,0,17.26,17.26,AU,mobile,referral,2022-09,2022
14852,18836,2024-01-05 18:08:24,card,0,280.71,280.71,SE,mobile,direct,2024-01,2024
14853,18561,2021-05-30 21:43:32,wallet,0,194.27,194.27,NL,desktop,direct,2021-05,2021
14854,12876,2022-07-01 07:55:14,paypal,0,66.01,66.01,AU,mobile,direct,2022-07,2022
14855,12702,2022-06-21 14:18:57,wallet,20,545.54,436.43,CA,mobile,paid,2022-06,2022
14856,7408,2023-08-30 01:42:46,card,5,91.85,87.26,GB,desktop,organic,2023-08,2023
14857,4873,2023-01-28 17:36:36,card,0,29.12,29.12,FR,mobile,email,2023-01,2023
14858,3038,2024-10-19 04:07:48,wallet,0,116.77,116.77,US,mobile,direct,2024-10,2024
14859,16055,2023-07-17 12:49:27,card,0,38.07,38.07,FR,mobile,organic,2023-07,2023
14860,18437,2020-07-28 12:46:38,card,20,272.08,217.66,NL,desktop,email,2020-07,2020
14861,14281,2021-10-28 06:48:44,paypal,0,41.74,41.74,DE,mobile,direct,2021-10,2021
14862,865,2020-02-10 00:25:25,paypal,15,4.15,3.53,DE,desktop,referral,2020-02,2020
14863,17141,2023-11-20 15:54:20,card,10,237.08,213.37,DE,mobile,email,2023-11,2023
14864,11161,2023-07-22 14:15:02,card,0,163.4,163.4,SG,mobile,social,2023-07,2023
14865,17509,2024-12-08 19:57:13,card,5,86.52,82.19,ES,desktop,referral,2024-12,2024
14866,10051,2024-04-24 18:43:09,cod,0,29.19,29.19,MX,desktop,organic,2024-04,2024
14867,11596,2023-02-05 14:53:49,card,0,35.75,35.75,FR,mobile,organic,2023-02,2023
14868,2690,2024-09-13 07:14:25,card,0,7.07,7.07,ES,mobile,social,2024-09,2024
14869,14625,2021-12-16 23:27:05,cod,15,336.13,285.71,FR,mobile,referral,2021-12,2021
14870,16024,2024-03-11 11:05:11,card,10,20.73,18.66,ZA,desktop,social,2024-03,2024
14871,16512,2022-05-04 00:10:44,wallet,0,156.74,156.74,NL,mobile,referral,2022-05,2022
14872,4406,2020-02-01 06:36:20,card,0,911.69,911.69,IN,mobile,referral,2020-02,2020
14873,2721,2020-11-08 13:47:21,paypal,15,109.67,93.22,ES,mobile,email,2020-11,2020
14874,569,2021-11-25 16:26:52,card,5,96.4,91.58,GB,mobile,direct,2021-11,2021
14875,14798,2021-03-08 19:33:15,card,0,43.48,43.48,US,mobile,organic,2021-03,2021
14876,5592,2020-07-28 15:20:34,card,0,619.48,619.48,US,mobile,social,2020-07,2020
14877,15833,2025-01-02 18:17:48,card,0,39.84,39.84,FR,mobile,organic,2025-01,2025
14878,4320,2020-07-22 23:06:41,paypal,0,575.81,575.81,ES,desktop,organic,2020-07,2020
14879,9255,2021-06-21 04:51:08,paypal,10,43.43,39.09,IN,desktop,referral,2021-06,2021
14880,15071,2023-11-27 10:06:23,card,5,69.92,66.42,AU,tablet,direct,2023-11,2023
14881,2652,2020-05-14 14:02:30,card,0,81.92,81.92,BR,mobile,referral,2020-05,2020
14882,8417,2021-10-09 18:48:49,card,15,10.64,9.04,GB,desktop,organic,2021-10,2021
14883,5300,2021-10-24 18:24:03,card,5,67.97,64.57,US,desktop,direct,2021-10,2021
14884,8010,2021-12-21 22:44:28,wallet,20,39.6,31.68,AU,mobile,direct,2021-12,2021
14885,9416,2020-03-03 09:59:11,card,0,53.46,53.46,FR,mobile,social,2020-03,2020
14886,10855,2023-05-28 15:47:11,card,20,52.01,41.61,MX,desktop,social,2023-05,2023
14887,15522,2021-05-04 14:28:31,card,5,57.76,54.87,US,mobile,organic,2021-05,2021
14888,1080,2021-07-25 01:44:57,card,20,14.05,11.24,AE,mobile,email,2021-07,2021
14889,7376,2020-07-15 03:28:18,wallet,15,85.63,72.79,MX,desktop,social,2020-07,2020
14890,19033,2025-06-19 21:49:59,paypal,10,63.29,56.96,IN,mobile,direct,2025-06,2025
14891,4284,2024-05-25 07:39:39,card,10,23.92,21.53,SG,desktop,direct,2024-05,2024
14892,13467,2020-01-31 22:08:48,cod,15,75.46,64.14,MX,desktop,direct,2020-01,2020
14893,10125,2021-08-08 02:54:49,cod,20,60.03,48.02,DE,mobile,organic,2021-08,2021
14894,19711,2023-08-20 15:09:14,card,15,186.55,158.57,IN,mobile,social,2023-08,2023
14895,1884,2021-03-21 15:45:57,card,10,201.73,181.56,CA,desktop,organic,2021-03,2021
14896,1835,2024-12-25 12:09:52,card,15,389.48,331.06,DE,tablet,social,2024-12,2024
14897,13119,2022-09-25 03:59:16,card,0,103.04,103.04,MX,desktop,organic,2022-09,2022
14898,16762,2024-05-12 04:36:48,paypal,20,340.07,272.06,IN,tablet,referral,2024-05,2024
14899,18294,2020-07-09 11:54:48,wallet,10,39.95,35.96,GB,desktop,organic,2020-07,2020
14900,19363,2025-05-23 10:38:57,card,10,27.81,25.03,FR,mobile,organic,2025-05,2025
14901,18844,2025-07-25 08:47:32,card,20,129.82,103.86,AE,desktop,organic,2025-07,2025
14902,17399,2023-04-22 10:12:24,card,0,26.85,26.85,IN,mobile,direct,2023-04,2023
14903,18576,2020-06-02 17:34:53,card,0,146.51,146.51,SE,mobile,organic,2020-06,2020
14904,1318,2021-02-05 03:14:15,card,5,176.38,167.56,DE,mobile,organic,2021-02,2021
14905,2524,2020-05-03 09:09:08,card,10,62.27,56.04,ES,desktop,paid,2020-05,2020
14906,6501,2023-02-26 23:58:35,card,5,96.21,91.4,FR,desktop,social,2023-02,2023
14907,16760,2024-04-18 14:34:26,paypal,10,209.89,188.9,BR,desktop,direct,2024-04,2024
14908,8917,2024-08-18 07:14:27,card,0,16.24,16.24,SE,desktop,email,2024-08,2024
14909,9500,2020-03-09 04:46:24,paypal,5,65.02,61.77,NL,mobile,organic,2020-03,2020
14910,6510,2021-09-22 21:50:52,card,5,733.69,697.01,AE,mobile,direct,2021-09,2021
14911,3394,2021-09-17 02:19:28,card,10,393.86,354.47,PL,desktop,paid,2021-09,2021
14912,15475,2023-07-25 01:36:22,card,5,127.07,120.72,IN,desktop,social,2023-07,2023
14913,2368,2020-11-09 20:50:18,card,5,124.16,117.95,DE,mobile,direct,2020-11,2020
14914,19911,2023-06-16 06:09:42,card,15,216.38,183.92,GB,desktop,direct,2023-06,2023
14915,14,2022-11-30 12:51:47,card,0,101.8,101.8,SG,mobile,organic,2022-11,2022
14916,2229,2020-10-06 02:53:34,card,15,8.56,7.28,BR,mobile,paid,2020-10,2020
14917,11828,2024-09-23 20:27:48,cod,20,160.11,128.09,IN,mobile,organic,2024-09,2024
14918,14324,2022-07-17 10:05:08,paypal,10,12.97,11.67,DE,desktop,direct,2022-07,2022
14919,15993,2023-01-14 14:51:52,card,15,336.45,285.98,SG,desktop,direct,2023-01,2023
14920,16685,2024-07-28 20:46:13,card,5,79.83,75.84,IN,tablet,referral,2024-07,2024
14921,12090,2025-03-20 01:48:41,card,0,317.09,317.09,BR,mobile,email,2025-03,2025
14922,9879,2022-02-02 05:28:59,card,10,171.64,154.48,DE,mobile,email,2022-02,2022
14923,13642,2023-09-04 12:56:55,card,0,106.07,106.07,US,mobile,paid,2023-09,2023
14924,15642,2022-11-18 11:10:11,paypal,15,50.03,42.53,BR,mobile,organic,2022-11,2022
14925,7625,2025-07-19 18:18:20,wallet,0,247.08,247.08,ES,desktop,social,2025-07,2025
14926,9787,2023-03-07 02:08:51,card,0,148.35,148.35,US,desktop,social,2023-03,2023
14927,3876,2025-02-01 16:21:45,card,15,356.72,303.21,IN,mobile,email,2025-02,2025
14928,7133,2023-11-09 00:02:49,paypal,0,200.4,200.4,ZA,desktop,organic,2023-11,2023
14929,14626,2023-11-02 17:39:16,paypal,5,210.39,199.87,IN,mobile,referral,2023-11,2023
14930,7245,2023-01-03 22:49:53,card,0,187.77,187.77,MX,tablet,organic,2023-01,2023
14931,5567,2025-08-18 01:56:23,paypal,15,58.99,50.14,PL,mobile,email,2025-08,2025
14932,6585,2020-04-15 17:40:21,paypal,10,107.86,97.07,BR,desktop,social,2020-04,2020
14933,16073,2020-09-15 16:24:38,card,20,115.44,92.35,FR,mobile,direct,2020-09,2020
14934,8918,2021-11-07 09:39:16,card,10,278.52,250.67,FR,mobile,direct,2021-11,2021
14935,1632,2025-03-26 03:47:17,cod,10,32.05,28.84,NL,mobile,organic,2025-03,2025
14936,10953,2023-03-17 22:35:50,paypal,5,65.42,62.15,US,tablet,organic,2023-03,2023
14937,7334,2022-10-24 11:49:26,wallet,0,90.57,90.57,US,desktop,organic,2022-10,2022
14938,13922,2022-11-24 06:10:03,wallet,0,67.5,67.5,US,desktop,organic,2022-11,2022
14939,4480,2023-01-09 09:22:34,card,0,239.96,239.96,SG,desktop,direct,2023-01,2023
14940,7814,2022-06-04 02:25:41,card,0,30.13,30.13,SE,mobile,paid,2022-06,2022
14941,19269,2022-05-29 22:46:54,cod,20,136.22,108.98,SG,desktop,organic,2022-05,2022
14942,11299,2024-03-09 13:14:45,card,10,87.84,79.06,MX,mobile,email,2024-03,2024
14943,6274,2024-10-02 19:12:08,card,0,7.07,7.07,IN,mobile,direct,2024-10,2024
14944,13570,2025-05-10 18:25:49,card,5,34.02,32.32,SG,mobile,paid,2025-05,2025
14945,928,2021-10-20 14:05:08,card,0,22.01,22.01,SE,tablet,direct,2021-10,2021
14946,2467,2020-08-29 21:23:11,card,20,536.11,428.89,MX,desktop,direct,2020-08,2020
14947,10739,2020-08-31 03:28:35,card,0,177.84,177.84,CA,desktop,organic,2020-08,2020
14948,13586,2022-02-11 22:52:32,card,0,103.91,103.91,DE,desktop,direct,2022-02,2022
14949,19171,2025-08-05 17:06:00,card,0,60.64,60.64,MX,mobile,email,2025-08,2025
14950,15213,2024-11-25 02:00:55,cod,0,98.68,98.68,CA,desktop,organic,2024-11,2024
14951,16374,2022-02-02 12:19:40,card,5,151.45,143.88,MX,desktop,organic,2022-02,2022
14952,17151,2020-12-25 05:07:51,cod,10,82.61,74.35,NL,mobile,direct,2020-12,2020
14953,11013,2025-10-04 18:02:58,card,0,62.06,62.06,JP,mobile,referral,2025-10,2025
14954,13072,2023-07-05 04:40:33,card,15,29.51,25.08,DE,mobile,direct,2023-07,2023
14955,13006,2021-12-06 19:45:13,card,5,137.1,130.24,ES,mobile,organic,2021-12,2021
14956,9181,2020-11-07 01:57:11,card,20,79.83,63.86,IN,mobile,organic,2020-11,2020
14957,13032,2021-01-06 10:46:50,card,0,82.91,82.91,SG,mobile,direct,2021-01,2021
14958,4801,2025-08-10 01:43:17,paypal,5,248.97,236.52,DE,mobile,organic,2025-08,2025
14959,12607,2020-03-14 00:13:51,card,5,570.84,542.3,GB,desktop,direct,2020-03,2020
14960,643,2024-12-29 08:22:57,card,10,52.05,46.84,GB,mobile,organic,2024-12,2024
14961,19835,2024-10-26 05:30:24,card,10,27.68,24.91,NL,mobile,paid,2024-10,2024
14962,13725,2023-12-05 21:19:21,card,10,1864.84,1678.36,PL,mobile,organic,2023-12,2023
14963,14624,2023-05-30 18:40:02,card,15,68.53,58.25,SE,desktop,paid,2023-05,2023
14964,16275,2025-03-19 12:32:28,card,20,92.93,74.34,CA,mobile,organic,2025-03,2025
14965,18143,2022-04-21 12:27:58,card,20,51.2,40.96,BR,desktop,paid,2022-04,2022
14966,54,2022-06-01 12:39:16,card,0,69.39,69.39,AE,desktop,referral,2022-06,2022
14967,18728,2021-12-05 06:43:39,card,10,39.47,35.52,BR,tablet,organic,2021-12,2021
14968,10895,2023-09-24 13:33:48,card,0,32.54,32.54,US,mobile,direct,2023-09,2023
14969,19219,2022-12-28 19:11:58,card,20,460.07,368.06,AU,mobile,email,2022-12,2022
14970,13982,2022-10-13 07:54:41,paypal,10,50.34,45.31,ES,desktop,organic,2022-10,2022
14971,18567,2021-12-28 02:38:40,card,0,25.47,25.47,BR,mobile,email,2021-12,2021
14972,17591,2021-03-17 15:00:21,paypal,10,123.35,111.02,GB,mobile,direct,2021-03,2021
14973,18546,2024-12-20 19:20:28,card,20,75.47,60.38,US,mobile,direct,2024-12,2024
14974,4722,2023-03-27 10:06:48,paypal,0,248.17,248.17,FR,desktop,paid,2023-03,2023
14975,17409,2025-04-12 09:16:58,wallet,0,7.07,7.07,GB,mobile,organic,2025-04,2025
14976,7431,2025-09-28 21:37:06,card,10,112.0,100.8,US,desktop,organic,2025-09,2025
14977,8794,2021-08-03 05:55:55,card,15,44.65,37.95,SG,desktop,direct,2021-08,2021
14978,4127,2022-01-11 06:20:43,cod,0,22.22,22.22,US,mobile,social,2022-01,2022
14979,5483,2020-10-29 05:09:51,card,0,104.0,104.0,SE,desktop,organic,2020-10,2020
14980,14810,2021-10-29 13:00:25,card,15,171.3,145.6,AE,desktop,organic,2021-10,2021
14981,15941,2020-03-03 03:31:21,card,0,11.75,11.75,SG,desktop,referral,2020-03,2020
14982,17200,2023-10-04 19:40:24,paypal,0,20.33,20.33,BR,desktop,referral,2023-10,2023
14983,6950,2021-02-08 02:22:07,card,20,204.92,163.94,ES,mobile,social,2021-02,2021
14984,2269,2024-09-19 08:41:38,card,5,167.7,159.31,FR,desktop,organic,2024-09,2024
14985,11617,2021-11-15 03:41:23,card,0,37.01,37.01,SG,mobile,direct,2021-11,2021
14986,594,2024-06-16 08:04:02,card,0,8.15,8.15,DE,desktop,paid,2024-06,2024
14987,1585,2022-12-01 08:53:22,card,5,171.51,162.93,CA,mobile,social,2022-12,2022
14988,8299,2023-07-30 07:43:06,card,20,22.74,18.19,GB,mobile,organic,2023-07,2023
14989,8960,2024-02-20 04:14:26,card,15,69.5,59.07,FR,desktop,paid,2024-02,2024
