review_id,order_id,product_id,rating,review_text,review_time
6876,21785,362,3,Okay overall.,2024-06-30
6877,21800,797,4,Good value for money!,2020-10-27
6878,21801,957,5,"Excellent product, highly recommend!",2025-02-28
6879,21801,625,5,"Excellent product, highly recommend!",2024-03-03
6880,21801,1070,5,"Excellent product, highly recommend!",2022-11-14
6881,21801,231,4,Good value for money!,2025-10-09
6882,21806,730,5,"Excellent product, highly recommend!",2025-02-20
6883,21811,1139,5,"Excellent product, highly recommend!",2023-09-11
6884,21815,891,2,Not great quality.,2020-05-03
6885,21819,1045,4,Good value for money!,2021-11-09
6886,21819,895,4,Good value for money!,2023-12-03
6887,21824,77,4,Good value for money!,2021-04-10
6888,21824,969,5,"Excellent product, highly recommend!",2020-12-27
6889,21834,497,5,"Excellent product, highly recommend!",2023-03-28
6890,21838,5,5,"Excellent product, highly recommend!",2021-05-13
6891,21846,434,2,Not great quality.,2025-03-05
6892,21846,432,5,"Excellent product, highly recommend!",2025-06-24
6893,21846,510,5,"Excellent product, highly recommend!",2023-07-16
6894,21846,452,5,"Excellent product, highly recommend!",2023-08-05
6895,21852,257,4,Good value for money!,2024-05-25
6896,21852,305,5,"Excellent product, highly recommend!",2022-02-11
6897,21852,461,3,Okay overall.,2022-04-26
6898,21868,847,2,Not great quality.,2024-10-25
6899,21868,1021,1,"Very disappointed, would not buy again.",2021-09-02
6900,21868,867,1,"Very disappointed, would not buy again.",2020-10-08
6901,21868,940,5,"Excellent product, highly recommend!",2024-06-23
6902,21870,868,4,Good value for money!,2024-04-27
6903,21870,138,5,"Excellent product, highly recommend!",2024-12-24
6904,21877,314,5,"Excellent product, highly recommend!",2024-05-28
6905,21878,288,5,"Excellent product, highly recommend!",2022-12-31
6906,21878,727,5,"Excellent product, highly recommend!",2021-03-07
6907,21886,1163,4,Good value for money!,2021-06-14
6908,21886,428,4,Good value for money!,2023-07-02
6909,21886,618,5,"Excellent product, highly recommend!",2024-08-13
6910,21889,684,4,Good value for money!,2024-09-15
6911,21889,583,4,Good value for money!,2025-05-15
6912,21896,256,4,Good value for money!,2025-02-08
6913,21903,755,5,"Excellent product, highly recommend!",2022-02-03
6914,21905,458,2,Not great quality.,2021-10-22
6915,21911,467,4,Good value for money!,2022-01-16
6916,21911,437,1,"Very disappointed, would not buy again.",2025-02-26
6917,21911,994,3,Okay overall.,2022-08-16
6918,21919,189,4,Good value for money!,2025-06-07
6919,21919,128,1,"Very disappointed, would not buy again.",2021-01-07
6920,21919,204,4,Good value for money!,2023-03-14
6921,21919,1023,2,Not great quality.,2023-04-07
6922,21922,1075,4,Good value for money!,2020-03-25
6923,21922,1106,5,"Excellent product, highly recommend!",2022-03-03
6924,21922,1132,2,Not great quality.,2021-05-03
6925,21924,480,3,Okay overall.,2020-02-26
6926,21926,1012,2,Not great quality.,2022-06-15
6927,21926,381,4,Good value for money!,2024-11-06
6928,21931,1137,2,Not great quality.,2024-01-02
6929,21931,1033,2,Not great quality.,2024-02-02
6930,21931,1069,4,Good value for money!,2021-06-04
6931,21932,1052,3,Okay overall.,2022-02-15
6932,21932,398,3,Okay overall.,2023-10-21
6933,21933,922,5,"Excellent product, highly recommend!",2023-05-03
6934,21933,523,5,"Excellent product, highly recommend!",2024-04-12
6935,21933,898,4,Good value for money!,2022-01-16
6936,21933,932,5,"Excellent product, highly recommend!",2022-02-02
6937,21957,618,4,Good value for money!,2024-01-26
6938,21969,1074,4,Good value for money!,2025-08-31
6939,21971,657,5,"Excellent product, highly recommend!",2023-06-08
6940,21973,198,2,Not great quality.,2025-10-24
6941,21973,250,2,Not great quality.,2021-03-22
6942,21987,892,4,Good value for money!,2023-08-24
6943,21990,338,4,Good value for money!,2020-10-24
6944,21990,1000,5,"Excellent product, highly recommend!",2024-11-22
6945,21993,468,5,"Excellent product, highly recommend!",2022-09-03
6946,21993,869,3,Okay overall.,2020-06-21
6947,21993,500,4,Good value for money!,2023-06-26
6948,21995,588,5,"Excellent product, highly recommend!",2025-04-03
6949,22002,831,4,Good value for money!,2023-07-04
6950,22010,521,4,Good value for money!,2023-05-28
6951,22010,868,5,"Excellent product, highly recommend!",2020-06-30
6952,22010,1178,5,"Excellent product, highly recommend!",2020-03-29
6953,22011,1045,5,"Excellent product, highly recommend!",2020-09-16
6954,22011,367,4,Good value for money!,2024-05-24
6955,22011,494,5,"Excellent product, highly recommend!",2021-12-15
6956,22015,401,5,"Excellent product, highly recommend!",2024-07-07
6957,22015,1037,5,"Excellent product, highly recommend!",2021-09-18
6958,22026,440,4,Good value for money!,2022-09-01
6959,22026,1118,3,Okay overall.,2025-06-20
6960,22026,362,1,"Very disappointed, would not buy again.",2025-09-19
6961,22031,941,5,"Excellent product, highly recommend!",2021-03-12
6962,22031,1008,5,"Excellent product, highly recommend!",2024-11-12
6963,22031,995,4,Good value for money!,2020-05-23
6964,22034,450,5,"Excellent product, highly recommend!",2024-11-14
6965,22039,841,3,Okay overall.,2020-03-12
6966,22041,612,3,Okay overall.,2024-07-26
6967,22041,887,3,Okay overall.,2023-08-12
6968,22043,913,5,"Excellent product, highly recommend!",2021-05-08
6969,22049,767,4,Good value for money!,2023-02-18
6970,22050,945,4,Good value for money!,2021-01-31
6971,22052,947,5,"Excellent product, highly recommend!",2024-10-05
6972,22052,845,5,"Excellent product, highly recommend!",2023-01-22
6973,22055,369,4,Good value for money!,2025-05-30
6974,22055,698,1,"Very disappointed, would not buy again.",2024-06-25
6975,22055,956,4,Good value for money!,2022-08-20
6976,22064,1127,4,Good value for money!,2022-10-21
6977,22064,1114,4,Good value for money!,2020-04-21
6978,22064,1176,4,Good value for money!,2023-08-31
6979,22078,1192,2,Not great quality.,2023-01-10
6980,22078,689,3,Okay overall.,2023-06-11
6981,22083,631,2,Not great quality.,2021-11-03
6982,22090,314,5,"Excellent product, highly recommend!",2022-09-06
6983,22090,1090,5,"Excellent product, highly recommend!",2021-12-01
6984,22093,538,3,Okay overall.,2022-07-16
6985,22097,55,3,Okay overall.,2024-11-12
6986,22097,757,5,"Excellent product, highly recommend!",2020-12-20
6987,22097,48,1,"Very disappointed, would not buy again.",2020-06-13
6988,22099,243,2,Not great quality.,2024-08-15
6989,22099,886,5,"Excellent product, highly recommend!",2020-07-21
6990,22099,772,4,Good value for money!,2022-10-20
6991,22099,1117,5,"Excellent product, highly recommend!",2024-09-11
6992,22099,924,4,Good value for money!,2020-11-20
6993,22102,816,4,Good value for money!,2022-01-31
6994,22102,885,3,Okay overall.,2023-05-07
6995,22108,101,5,"Excellent product, highly recommend!",2023-09-28
6996,22108,904,5,"Excellent product, highly recommend!",2020-04-21
6997,22109,570,3,Okay overall.,2021-09-07
6998,22114,369,3,Okay overall.,2023-02-03
6999,22114,1126,2,Not great quality.,2024-12-08
7000,22133,548,5,"Excellent product, highly recommend!",2023-03-31
7001,22133,630,4,Good value for money!,2021-02-26
7002,22136,462,4,Good value for money!,2022-04-07
7003,22137,917,5,"Excellent product, highly recommend!",2021-04-28
7004,22150,538,5,"Excellent product, highly recommend!",2022-04-14
7005,22150,1164,3,Okay overall.,2021-09-06
7006,22150,532,5,"Excellent product, highly recommend!",2021-10-10
7007,22168,565,5,"Excellent product, highly recommend!",2024-02-22
7008,22170,1121,5,"Excellent product, highly recommend!",2025-09-23
7009,22173,498,1,"Very disappointed, would not buy again.",2022-04-29
7010,22173,998,5,"Excellent product, highly recommend!",2024-04-15
7011,22184,914,4,Good value for money!,2022-09-12
7012,22185,723,5,"Excellent product, highly recommend!",2024-11-24
7013,22186,664,3,Okay overall.,2024-10-07
7014,22186,880,4,Good value for money!,2024-07-09
7015,22191,1097,4,Good value for money!,2023-03-06
7016,22191,401,5,"Excellent product, highly recommend!",2022-10-30
7017,22191,377,1,"Very disappointed, would not buy again.",2022-04-19
7018,22192,946,5,"Excellent product, highly recommend!",2022-01-07
7019,22192,945,4,Good value for money!,2023-05-06
7020,22192,1017,5,"Excellent product, highly recommend!",2022-08-22
7021,22194,1114,3,Okay overall.,2024-07-23
7022,22194,215,4,Good value for money!,2021-11-29
7023,22203,575,3,Okay overall.,2024-08-22
7024,22210,671,1,"Very disappointed, would not buy again.",2021-02-01
7025,22210,1170,4,Good value for money!,2020-06-16
7026,22210,1051,5,"Excellent product, highly recommend!",2020-11-09
7027,22213,1006,4,Good value for money!,2020-10-26
7028,22214,521,5,"Excellent product, highly recommend!",2022-03-24
7029,22217,485,5,"Excellent product, highly recommend!",2020-08-21
7030,22217,959,4,Good value for money!,2023-02-08
7031,22220,758,5,"Excellent product, highly recommend!",2023-12-27
7032,22227,207,5,"Excellent product, highly recommend!",2021-01-25
7033,22229,473,3,Okay overall.,2020-04-01
7034,22232,934,5,"Excellent product, highly recommend!",2025-10-13
7035,22238,863,4,Good value for money!,2024-08-23
7036,22238,616,4,Good value for money!,2021-03-08
7037,22254,1064,4,Good value for money!,2024-08-21
7038,22259,485,4,Good value for money!,2023-12-20
7039,22259,412,3,Okay overall.,2023-01-26
7040,22270,521,4,Good value for money!,2020-01-04
7041,22270,1160,5,"Excellent product, highly recommend!",2025-02-10
7042,22271,9,5,"Excellent product, highly recommend!",2020-03-08
7043,22271,898,5,"Excellent product, highly recommend!",2024-07-20
7044,22271,236,1,"Very disappointed, would not buy again.",2021-01-28
7045,22287,115,5,"Excellent product, highly recommend!",2021-06-12
7046,22287,637,5,"Excellent product, highly recommend!",2020-03-06
7047,22287,14,5,"Excellent product, highly recommend!",2023-04-05
7048,22289,123,4,Good value for money!,2023-10-14
7049,22294,438,3,Okay overall.,2020-03-23
7050,22294,904,3,Okay overall.,2020-04-11
7051,22294,990,3,Okay overall.,2021-05-01
7052,22294,866,3,Okay overall.,2022-08-28
7053,22299,683,4,Good value for money!,2022-10-22
7054,22299,173,3,Okay overall.,2023-03-27
7055,22310,937,3,Okay overall.,2022-02-20
7056,22312,1117,2,Not great quality.,2021-07-25
7057,22323,1099,4,Good value for money!,2024-12-02
7058,22323,1158,4,Good value for money!,2025-05-26
7059,22323,1134,1,"Very disappointed, would not buy again.",2024-10-24
7060,22324,1061,2,Not great quality.,2021-10-02
7061,22335,1016,4,Good value for money!,2022-04-08
7062,22338,57,4,Good value for money!,2023-09-03
7063,22338,57,5,"Excellent product, highly recommend!",2021-06-11
7064,22342,1125,5,"Excellent product, highly recommend!",2025-03-22
7065,22342,952,4,Good value for money!,2024-12-30
7066,22348,442,5,"Excellent product, highly recommend!",2022-06-14
7067,22348,1144,3,Okay overall.,2024-06-08
7068,22351,429,4,Good value for money!,2024-03-03
7069,22355,329,4,Good value for money!,2024-05-12
7070,22364,711,4,Good value for money!,2024-09-09
7071,22364,400,4,Good value for money!,2021-07-30
7072,22367,505,2,Not great quality.,2020-04-11
7073,22370,867,3,Okay overall.,2021-05-29
7074,22370,137,5,"Excellent product, highly recommend!",2023-07-06
7075,22371,900,1,"Very disappointed, would not buy again.",2020-11-03
7076,22382,421,4,Good value for money!,2021-01-28
7077,22382,716,4,Good value for money!,2021-07-27
7078,22386,401,4,Good value for money!,2021-10-19
7079,22394,544,3,Okay overall.,2021-04-29
7080,22405,630,4,Good value for money!,2022-09-10
7081,22406,598,5,"Excellent product, highly recommend!",2025-03-12
7082,22416,824,5,"Excellent product, highly recommend!",2023-10-08
7083,22416,961,5,"Excellent product, highly recommend!",2020-03-29
7084,22434,1088,2,Not great quality.,2022-07-18
7085,22438,482,5,"Excellent product, highly recommend!",2022-01-13
7086,22438,344,4,Good value for money!,2020-06-29
7087,22443,478,5,"Excellent product, highly recommend!",2020-01-30
7088,22443,492,1,"Very disappointed, would not buy again.",2024-10-14
7089,22457,678,4,Good value for money!,2022-06-27
7090,22459,782,5,"Excellent product, highly recommend!",2025-10-23
7091,22459,741,5,"Excellent product, highly recommend!",2025-05-21
7092,22473,939,5,"Excellent product, highly recommend!",2021-08-13
7093,22483,265,4,Good value for money!,2024-08-05
7094,22483,899,5,"Excellent product, highly recommend!",2025-06-16
7095,22489,553,3,Okay overall.,2023-11-01
7096,22489,175,5,"Excellent product, highly recommend!",2023-08-28
7097,22489,668,4,Good value for money!,2025-09-12
7098,22495,1043,2,Not great quality.,2024-06-20
7099,22495,1123,3,Okay overall.,2022-04-06
7100,22500,783,3,Okay overall.,2021-10-09
7101,22500,754,1,"Very disappointed, would not buy again.",2020-07-17
7102,22502,556,5,"Excellent product, highly recommend!",2025-07-01
7103,22502,201,4,Good value for money!,2025-10-23
7104,22515,217,5,"Excellent product, highly recommend!",2024-09-06
7105,22523,941,4,Good value for money!,2023-04-18
7106,22523,971,3,Okay overall.,2022-06-27
7107,22530,360,5,"Excellent product, highly recommend!",2021-05-06
7108,22531,69,2,Not great quality.,2023-05-16
7109,22533,864,4,Good value for money!,2024-06-18
7110,22533,953,5,"Excellent product, highly recommend!",2023-10-09
7111,22533,862,5,"Excellent product, highly recommend!",2024-01-15
7112,22533,976,4,Good value for money!,2025-03-18
7113,22536,256,4,Good value for money!,2023-12-06
7114,22536,277,3,Okay overall.,2020-04-20
7115,22536,297,4,Good value for money!,2021-09-17
7116,22538,401,4,Good value for money!,2023-05-06
7117,22556,380,4,Good value for money!,2024-05-03
7118,22556,1143,5,"Excellent product, highly recommend!",2023-10-21
7119,22557,310,3,Okay overall.,2023-10-02
7120,22557,282,4,Good value for money!,2025-03-13
7121,22558,850,3,Okay overall.,2021-12-05
7122,22558,1189,3,Okay overall.,2020-01-08
7123,22560,979,4,Good value for money!,2025-01-28
7124,22560,1025,3,Okay overall.,2024-07-04
7125,22562,929,4,Good value for money!,2020-10-14
7126,22569,355,2,Not great quality.,2023-12-02
7127,22569,489,4,Good value for money!,2023-04-12
7128,22569,1036,5,"Excellent product, highly recommend!",2020-03-08
7129,22569,349,4,Good value for money!,2020-04-19
7130,22575,888,4,Good value for money!,2023-08-13
7131,22575,428,5,"Excellent product, highly recommend!",2024-06-03
7132,22587,1170,2,Not great quality.,2020-09-28
7133,22587,1062,4,Good value for money!,2023-01-30
7134,22587,1177,1,"Very disappointed, would not buy again.",2022-08-31
7135,22587,1140,5,"Excellent product, highly recommend!",2025-01-27
7136,22593,1021,3,Okay overall.,2020-11-02
7137,22602,741,3,Okay overall.,2024-09-16
7138,22603,420,5,"Excellent product, highly recommend!",2020-10-27
7139,22603,612,5,"Excellent product, highly recommend!",2020-10-03
7140,22603,958,4,Good value for money!,2022-04-19
7141,22604,1135,5,"Excellent product, highly recommend!",2020-09-23
7142,22606,373,2,Not great quality.,2023-04-06
7143,22606,408,3,Okay overall.,2024-12-28
7144,22609,726,3,Okay overall.,2020-01-25
7145,22613,947,4,Good value for money!,2023-06-07
7146,22613,790,4,Good value for money!,2025-03-16
7147,22613,969,4,Good value for money!,2023-08-18
7148,22622,989,5,"Excellent product, highly recommend!",2024-01-17
7149,22630,282,5,"Excellent product, highly recommend!",2022-06-19
7150,22637,664,4,Good value for money!,2023-06-04
7151,22637,544,5,"Excellent product, highly recommend!",2023-06-19
7152,22637,1051,4,Good value for money!,2020-02-14
7153,22637,435,5,"Excellent product, highly recommend!",2022-05-29
7154,22637,513,3,Okay overall.,2021-04-22
